,,,,,,,,,,,,,
Age,Gender,Income,Credit Score,Credit History Length,Number of Existing Loans,Loan Amount,Loan Tenure,Existing Customer,State,City,Employment Profile,Profile Score,Occupation
67,Male,131000,850,503,10,148129,248,Yes,West Bengal,Kolkata,Salaried,98,Teacher
69,Male,83000,394,138,1,79267,37,No,West Bengal,Kolkata,Salaried,62,Teacher
55,Male,45000,806,37,9,150000,306,Yes,Karnataka,Mysuru,Salaried,100,Banker
20,Female,22000,431,46,2,30975,61,No,Delhi,New Delhi,Salaried,58,Software Engineer
31,Male,83000,537,424,4,150000,103,No,West Bengal,Kolkata,Salaried,63,Software Engineer
25,Male,70000,358,123,1,110822,36,No,Tamil Nadu,Chennai,Salaried,60,Doctor
61,Female,94000,772,17,8,126764,337,Yes,Rajasthan,Udaipur,Salaried,92,Civil Servant
35,Female,97000,662,243,6,68938,357,Yes,West Bengal,Kolkata,Salaried,100,Teacher
33,Female,93000,709,365,7,150000,274,Yes,Gujarat,Surat,Self-Employed,91,Contractor
28,Male,78000,311,261,0,52960,42,No,Rajasthan,Udaipur,Self-Employed,46,Contractor
24,Male,23000,706,485,7,54300,218,Yes,Uttar Pradesh,Lucknow,Self-Employed,98,Farmer
23,Female,42000,546,366,4,49296,37,No,Delhi,Dhulagori,Unemployed,34,NA
66,Female,146000,573,175,4,84800,80,No,Maharashtra,Mumbai,Salaried,92,Banker
42,Male,101000,655,65,6,150000,279,Yes,Rajasthan,Channarayapatna,Self-Employed,100,Contractor
30,Female,58000,416,529,2,115679,19,No,Uttar Pradesh,Lucknow,Salaried,59,Banker
65,Male,42000,300,24,0,79757,87,No,Telangana,Nellikuppam,Student,14,Student
40,Female,111000,689,53,7,150000,84,Yes,Gujarat,Manjari,Salaried,100,Teacher
41,Female,85000,689,126,7,138763,340,Yes,Kerala,Kochi,Self-Employed,87,Shopkeeper
20,Male,41000,421,337,2,121417,77,No,Kerala,Manjari,Salaried,85,Software Engineer
58,Male,142000,534,348,4,144859,93,No,Maharashtra,Mumbai,Self-Employed,46,Business Owner
24,Female,12000,342,174,0,16015,64,No,Kerala,Thiruvananthapuram,Self-Employed,27,Contractor
21,Male,24000,375,60,1,106941,86,No,Maharashtra,Nagpur,Self-Employed,20,Farmer
38,Female,111000,850,482,10,126142,244,Yes,Rajasthan,Udaipur,Salaried,100,Software Engineer
39,Male,51000,360,287,1,95757,108,No,Gujarat,Surat,Salaried,71,Civil Servant
26,Male,59000,364,43,1,38063,77,No,Maharashtra,Mumbai,Salaried,24,Software Engineer
26,Female,35000,543,537,4,150000,16,No,Rajasthan,Jaipur,Salaried,97,Doctor
22,Female,30000,752,574,8,90639,309,Yes,Delhi,Bishanpura,Salaried,91,Civil Servant
49,Female,104000,709,220,7,71396,214,Yes,Tamil Nadu,Chennai,Self-Employed,92,Business Owner
47,Male,41000,680,518,6,21357,274,Yes,Delhi,Bishanpura,Self-Employed,100,Contractor
54,Other,155000,411,191,2,105532,116,No,Karnataka,Bengaluru,Self-Employed,26,Farmer
43,Male,35000,740,46,8,58271,118,Yes,Uttar Pradesh,Lucknow,Salaried,100,Doctor
39,Male,112000,497,20,3,104388,87,No,Karnataka,Mysuru,Salaried,96,Software Engineer
20,Male,50000,777,147,8,39939,62,Yes,Maharashtra,Mumbai,Student,95,Student
70,Male,178000,587,482,5,56615,72,No,Tamil Nadu,Chennai,Salaried,71,Doctor
59,Female,83000,767,23,8,150000,311,Yes,Kerala,Thiruvananthapuram,Student,100,Student
69,Male,124000,561,349,4,96111,104,No,Karnataka,Mysuru,Salaried,86,Banker
18,Male,20000,300,178,0,33336,20,No,West Bengal,Kolkata,Student,21,Student
18,Female,37000,462,459,2,46609,110,No,Telangana,Hyderabad,Freelancer,90,Independent Consultant
26,Female,70000,747,518,8,124100,196,Yes,Telangana,Hyderabad,Salaried,100,Teacher
25,Male,47000,644,569,6,140722,335,No,Maharashtra,Nagpur,Salaried,93,Teacher
26,Female,74000,300,380,0,139390,52,No,Tamil Nadu,Chennai,Salaried,46,Banker
64,Male,43000,563,170,4,100933,99,No,Rajasthan,Udaipur,Self-Employed,95,Contractor
48,Male,62000,412,454,2,51770,97,No,Tamil Nadu,Chennai,Self-Employed,48,Shopkeeper
65,Male,153000,461,341,2,150000,114,No,Tamil Nadu,Coimbatore,Salaried,63,Software Engineer
30,Male,75000,787,317,8,56583,111,Yes,Karnataka,Mysuru,Salaried,92,Banker
31,Male,20000,601,509,5,78500,218,No,Delhi,New Delhi,Salaried,62,Banker
68,Female,117000,735,358,7,87860,265,Yes,Telangana,Manjari,Salaried,100,Software Engineer
66,Male,147000,522,551,4,80205,113,No,Rajasthan,Udaipur,Salaried,79,Teacher
41,Male,85000,710,72,7,94538,209,Yes,Kerala,Kochi,Salaried,95,Civil Servant
38,Female,90000,578,236,5,150000,46,No,Maharashtra,Mumbai,Self-Employed,100,Business Owner
56,Female,73000,429,163,2,150000,80,No,Tamil Nadu,Coimbatore,Self-Employed,20,Shopkeeper
21,Male,34000,728,62,7,69691,278,Yes,Kerala,Kochi,Self-Employed,97,Business Owner
51,Male,150000,578,102,5,150000,110,No,Tamil Nadu,Coimbatore,Salaried,57,Civil Servant
27,Male,58000,400,523,1,58904,109,No,Tamil Nadu,Coimbatore,Self-Employed,45,Contractor
45,Female,98000,714,475,7,150000,138,Yes,West Bengal,Kolkata,Unemployed,96,NA
57,Male,125000,688,78,7,135725,202,Yes,Kerala,Kochi,Salaried,84,Banker
35,Male,21000,525,353,4,106112,82,No,Rajasthan,Jaipur,Self-Employed,89,Business Owner
42,Female,74000,687,580,7,150000,156,Yes,Karnataka,Bengaluru,Salaried,83,Teacher
24,Male,66000,436,537,2,150000,55,No,Maharashtra,Pune,Salaried,33,Banker
25,Female,56000,442,460,2,37699,74,No,Uttar Pradesh,Kanpur,Student,18,Student
28,Male,18000,435,536,2,13978,83,No,Delhi,New Delhi,Self-Employed,42,Contractor
47,Female,78000,446,97,2,150000,58,No,Karnataka,Mysuru,Salaried,51,Teacher
54,Female,91000,318,111,0,150000,69,No,West Bengal,Kolkata,Unemployed,22,NA
36,Female,72000,672,249,6,150000,246,Yes,Gujarat,Surat,Student,97,Student
61,Female,145000,639,13,6,110786,264,No,Telangana,Nellikuppam,Freelancer,90,Photographer
66,Male,139000,584,133,5,76746,39,No,Telangana,Dhulagori,Salaried,87,Civil Servant
26,Female,33000,586,190,5,33555,59,No,Telangana,Manjari,Salaried,62,Civil Servant
47,Male,118000,721,518,7,150000,129,Yes,West Bengal,Kolkata,Unemployed,100,NA
50,Male,35000,657,568,6,118697,243,Yes,Tamil Nadu,Coimbatore,Self-Employed,92,Contractor
29,Male,34000,404,296,1,78096,83,No,Kerala,Kochi,Salaried,41,Banker
35,Female,74000,714,225,7,68966,146,Yes,Karnataka,Bengaluru,Salaried,94,Teacher
20,Male,14000,746,439,8,20407,144,Yes,Karnataka,Dhulagori,Salaried,100,Doctor
25,Female,13000,802,62,9,61981,150,Yes,Rajasthan,Udaipur,Salaried,93,Teacher
49,Female,53000,413,109,2,49755,80,No,Kerala,Thiruvananthapuram,Salaried,75,Civil Servant
62,Male,160000,811,163,9,54915,110,Yes,Tamil Nadu,Manjari,Salaried,98,Software Engineer
59,Female,98000,537,510,4,126508,114,No,Rajasthan,Nellikuppam,Salaried,100,Banker
66,Female,102000,724,395,7,149390,275,Yes,Karnataka,Mysuru,Freelancer,91,Graphic Designer
65,Male,134000,761,241,8,150000,177,Yes,Uttar Pradesh,Channarayapatna,Salaried,98,Software Engineer
70,Female,87000,636,7,6,78953,103,No,Gujarat,Ahmedabad,Salaried,100,Teacher
53,Male,157000,822,158,9,150000,153,Yes,West Bengal,Kolkata,Self-Employed,100,Contractor
70,Male,97000,638,275,6,150000,100,No,Gujarat,Channarayapatna,Self-Employed,67,Contractor
25,Female,40000,617,262,5,71527,191,No,West Bengal,Nellikuppam,Freelancer,84,Independent Consultant
57,Male,136000,631,334,6,150000,248,No,Tamil Nadu,Bishanpura,Self-Employed,96,Contractor
52,Female,74000,523,142,4,118229,102,No,Karnataka,Mysuru,Student,75,Student
64,Male,58000,715,534,7,73956,288,Yes,West Bengal,Kolkata,Self-Employed,96,Shopkeeper
62,Male,147000,837,224,9,108288,149,Yes,Tamil Nadu,Dhulagori,Self-Employed,100,Contractor
35,Female,25000,483,187,3,119917,44,No,Kerala,Kochi,Freelancer,81,Independent Consultant
53,Other,122000,495,316,3,138382,25,No,Gujarat,Bishanpura,Self-Employed,32,Shopkeeper
67,Female,182000,719,224,7,113096,210,Yes,West Bengal,Kolkata,Self-Employed,95,Contractor
32,Male,28000,302,603,0,14477,66,No,West Bengal,Kolkata,Self-Employed,19,Contractor
51,Female,55000,709,247,7,41221,344,Yes,West Bengal,Kolkata,Salaried,100,Teacher
58,Female,30000,671,354,6,38018,358,Yes,Delhi,Channarayapatna,Unemployed,98,NA
22,Male,42000,528,12,4,94326,95,No,Delhi,Dhulagori,Self-Employed,70,Contractor
18,Female,39000,581,462,5,73039,114,No,Uttar Pradesh,Kanpur,Salaried,77,Doctor
68,Female,156000,818,18,9,150000,150,Yes,Gujarat,Ahmedabad,Self-Employed,100,Farmer
55,Male,47000,712,174,7,104264,67,Yes,Rajasthan,Jaipur,Salaried,100,Civil Servant
31,Female,53000,744,91,8,104221,264,Yes,Karnataka,Manjari,Salaried,96,Banker
31,Female,30000,647,369,6,63594,235,No,Tamil Nadu,Channarayapatna,Freelancer,100,Photographer
51,Male,91000,729,421,7,100964,322,Yes,West Bengal,Kolkata,Salaried,94,Software Engineer
52,Male,59000,369,274,1,62736,51,No,Kerala,Kochi,Self-Employed,59,Shopkeeper
23,Female,55000,769,319,8,150000,154,Yes,Karnataka,Mysuru,Salaried,93,Teacher
53,Female,28000,444,387,2,17311,95,No,Delhi,New Delhi,Unemployed,45,NA
22,Female,55000,694,603,7,59442,343,Yes,Rajasthan,Manjari,Salaried,90,Doctor
37,Female,78000,602,269,5,150000,145,No,Maharashtra,Bishanpura,Salaried,61,Doctor
26,Male,52000,675,251,6,150000,217,Yes,Tamil Nadu,Chennai,Self-Employed,100,Business Owner
63,Male,140000,780,536,8,106085,94,Yes,West Bengal,Kolkata,Self-Employed,91,Farmer
63,Male,108000,682,513,6,110150,93,Yes,Telangana,Hyderabad,Salaried,100,Doctor
52,Male,119000,535,505,4,150000,58,No,Kerala,Manjari,Salaried,98,Software Engineer
36,Female,90000,381,80,1,119508,100,No,Kerala,Kochi,Unemployed,31,NA
65,Male,59000,537,344,4,150000,113,No,Tamil Nadu,Coimbatore,Salaried,88,Banker
60,Male,30000,428,518,2,44913,95,No,Delhi,Dhulagori,Salaried,59,Software Engineer
39,Male,46000,837,227,9,150000,148,Yes,Kerala,Thiruvananthapuram,Salaried,91,Banker
34,Other,19000,767,364,8,38408,247,Yes,West Bengal,Kolkata,Salaried,100,Banker
38,Male,43000,497,556,3,31548,91,No,Karnataka,Bengaluru,Self-Employed,61,Business Owner
37,Female,44000,473,200,3,141976,101,No,Telangana,Dhulagori,Student,52,Student
34,Male,39000,748,75,8,131155,282,Yes,Telangana,Hyderabad,Salaried,100,Teacher
66,Male,115000,793,337,8,150000,334,Yes,Kerala,Thiruvananthapuram,Self-Employed,91,Shopkeeper
34,Male,65000,587,448,5,150000,52,No,Maharashtra,Manjari,Salaried,83,Teacher
61,Male,49000,458,385,2,66578,53,No,Tamil Nadu,Chennai,Salaried,52,Banker
60,Female,162000,669,219,6,144122,229,Yes,Delhi,New Delhi,Salaried,98,Doctor
47,Female,56000,519,25,3,121524,29,No,Delhi,New Delhi,Salaried,69,Software Engineer
66,Male,87000,459,448,2,64261,105,No,Gujarat,Ahmedabad,Salaried,67,Civil Servant
33,Female,58000,766,496,8,62016,200,Yes,Uttar Pradesh,Lucknow,Freelancer,96,Writer
21,Female,29000,689,137,7,21652,329,Yes,Tamil Nadu,Coimbatore,Salaried,96,Software Engineer
53,Male,87000,355,172,1,150000,57,No,Kerala,Thiruvananthapuram,Salaried,77,Teacher
60,Male,53000,746,97,8,150000,308,Yes,Kerala,Kochi,Salaried,97,Banker
43,Female,50000,451,146,2,63453,46,No,Delhi,New Delhi,Salaried,100,Software Engineer
35,Male,88000,419,528,2,78703,40,No,Delhi,New Delhi,Self-Employed,27,Shopkeeper
23,Male,56000,538,87,4,150000,80,No,Delhi,New Delhi,Student,61,Student
51,Female,145000,850,70,10,71687,234,Yes,Karnataka,Bengaluru,Salaried,95,Software Engineer
56,Male,57000,463,257,2,150000,44,No,Telangana,Hyderabad,Self-Employed,62,Shopkeeper
47,Male,138000,680,214,6,69463,171,Yes,Delhi,New Delhi,Salaried,100,Banker
27,Female,75000,817,308,9,150000,230,Yes,Tamil Nadu,Coimbatore,Salaried,96,Teacher
39,Female,50000,301,111,0,120662,22,No,Kerala,Channarayapatna,Salaried,17,Software Engineer
70,Female,107000,412,546,2,150000,70,No,Kerala,Nellikuppam,Self-Employed,38,Shopkeeper
57,Male,62000,410,311,2,94282,96,No,Telangana,Hyderabad,Self-Employed,45,Business Owner
43,Male,78000,495,65,3,44903,69,No,Tamil Nadu,Chennai,Salaried,86,Banker
57,Male,93000,601,526,5,150000,108,No,Telangana,Channarayapatna,Salaried,96,Civil Servant
20,Male,18000,330,335,0,71271,20,No,Karnataka,Mysuru,Freelancer,68,Graphic Designer
47,Female,130000,829,523,9,150000,345,Yes,Telangana,Hyderabad,Salaried,99,Teacher
38,Male,46000,770,597,8,149040,158,Yes,West Bengal,Kolkata,Self-Employed,92,Farmer
47,Male,121000,447,374,2,150000,110,No,Kerala,Bishanpura,Salaried,36,Teacher
45,Female,99000,521,301,4,62081,50,No,Telangana,Channarayapatna,Self-Employed,77,Contractor
27,Male,62000,300,160,0,68597,83,No,Rajasthan,Jaipur,Self-Employed,2,Shopkeeper
57,Female,112000,382,511,1,89660,70,No,Gujarat,Ahmedabad,Salaried,85,Doctor
25,Male,13000,375,43,1,38136,83,No,West Bengal,Kolkata,Salaried,75,Doctor
43,Female,96000,599,201,5,80719,58,No,Karnataka,Mysuru,Self-Employed,82,Shopkeeper
20,Male,30000,300,353,0,29528,85,No,Tamil Nadu,Manjari,Salaried,11,Doctor
46,Female,117000,428,448,2,127453,17,No,Rajasthan,Jaipur,Salaried,69,Software Engineer
55,Female,120000,571,161,4,69209,41,No,Karnataka,Mysuru,Salaried,73,Doctor
32,Male,70000,321,306,0,96530,60,No,Delhi,Nellikuppam,Salaried,49,Teacher
50,Male,46000,647,355,6,66983,148,No,Rajasthan,Jaipur,Self-Employed,96,Contractor
18,Male,17000,363,174,1,32666,92,No,Rajasthan,Udaipur,Student,27,Student
68,Male,157000,396,533,1,150000,104,No,Karnataka,Mysuru,Salaried,48,Software Engineer
67,Male,158000,740,604,8,150000,102,Yes,Tamil Nadu,Chennai,Salaried,97,Banker
46,Female,134000,724,32,7,150000,111,Yes,Maharashtra,Pune,Salaried,100,Doctor
23,Female,65000,300,489,0,85496,32,No,Gujarat,Ahmedabad,Freelancer,37,Graphic Designer
57,Male,136000,559,238,4,89071,67,No,Uttar Pradesh,Kanpur,Salaried,95,Teacher
33,Female,77000,665,351,6,150000,249,Yes,Telangana,Hyderabad,Salaried,98,Banker
70,Female,166000,774,145,8,150000,295,Yes,Maharashtra,Mumbai,Salaried,100,Banker
34,Female,90000,300,189,0,150000,20,No,Karnataka,Bengaluru,Self-Employed,2,Shopkeeper
18,Male,27000,520,7,4,71928,22,No,Delhi,New Delhi,Self-Employed,98,Farmer
57,Female,43000,469,12,3,104292,57,No,Tamil Nadu,Coimbatore,Student,37,Student
54,Male,44000,466,502,3,46782,57,No,Telangana,Hyderabad,Self-Employed,43,Business Owner
47,Female,107000,587,423,5,74887,13,No,Telangana,Bishanpura,Salaried,91,Doctor
52,Male,77000,762,222,8,65175,87,Yes,West Bengal,Kolkata,Salaried,99,Teacher
27,Male,15000,300,216,0,27653,45,No,Rajasthan,Udaipur,Unemployed,19,NA
53,Female,73000,461,267,2,102542,35,No,Maharashtra,Nagpur,Salaried,52,Teacher
66,Male,130000,654,579,6,150000,256,Yes,Rajasthan,Udaipur,Salaried,80,Banker
61,Male,153000,388,405,1,134637,85,No,Rajasthan,Jaipur,Salaried,65,Software Engineer
32,Female,59000,335,228,0,150000,60,No,Tamil Nadu,Coimbatore,Self-Employed,37,Farmer
57,Female,136000,795,211,9,136130,295,Yes,Gujarat,Ahmedabad,Salaried,94,Teacher
47,Male,46000,679,177,6,45864,170,Yes,Rajasthan,Jaipur,Salaried,100,Software Engineer
65,Male,126000,444,191,2,150000,101,No,Gujarat,Ahmedabad,Salaried,48,Doctor
28,Female,31000,300,269,0,90015,35,No,Uttar Pradesh,Lucknow,Unemployed,24,NA
64,Male,38000,331,282,0,127211,86,No,West Bengal,Kolkata,Unemployed,57,NA
52,Male,142000,797,380,9,150000,116,Yes,Telangana,Bishanpura,Salaried,100,Software Engineer
48,Female,78000,517,138,3,53606,69,No,Kerala,Thiruvananthapuram,Self-Employed,63,Contractor
22,Male,48000,374,240,1,80831,26,No,West Bengal,Kolkata,Self-Employed,50,Contractor
21,Female,23000,530,35,4,88812,15,No,Uttar Pradesh,Lucknow,Salaried,67,Civil Servant
46,Female,113000,528,345,4,82432,109,No,Gujarat,Surat,Salaried,94,Doctor
50,Female,80000,463,326,2,150000,63,No,Delhi,New Delhi,Salaried,71,Civil Servant
34,Other,100000,690,204,7,137347,266,Yes,Kerala,Thiruvananthapuram,Salaried,100,Banker
20,Female,11000,574,490,4,24571,44,No,Karnataka,Bishanpura,Self-Employed,100,Farmer
69,Male,88000,620,28,5,146504,266,No,Maharashtra,Pune,Unemployed,100,NA
34,Female,32000,537,347,4,38665,25,No,Uttar Pradesh,Lucknow,Salaried,94,Civil Servant
31,Other,68000,672,557,6,143069,172,Yes,Delhi,New Delhi,Salaried,93,Doctor
37,Male,90000,661,291,6,80171,73,Yes,Tamil Nadu,Coimbatore,Unemployed,93,NA
25,Female,64000,647,354,6,150000,91,No,Karnataka,Bengaluru,Salaried,100,Software Engineer
47,Male,35000,460,515,2,150000,97,No,Maharashtra,Nagpur,Self-Employed,73,Farmer
42,Male,26000,300,278,0,66122,66,No,Uttar Pradesh,Lucknow,Salaried,59,Civil Servant
35,Female,81000,502,353,3,95504,73,No,Karnataka,Bishanpura,Salaried,41,Civil Servant
68,Male,201000,786,30,8,97648,167,Yes,Tamil Nadu,Coimbatore,Self-Employed,96,Contractor
27,Female,61000,444,417,2,100221,104,No,Karnataka,Bengaluru,Self-Employed,39,Farmer
56,Male,44000,650,389,6,26851,338,No,Karnataka,Bengaluru,Salaried,93,Civil Servant
42,Male,75000,769,592,8,97339,236,Yes,Karnataka,Mysuru,Salaried,100,Doctor
23,Male,22000,448,547,2,48102,91,No,Kerala,Thiruvananthapuram,Salaried,60,Civil Servant
47,Female,91000,440,174,2,113812,12,No,Delhi,New Delhi,Unemployed,52,NA
57,Female,71000,531,421,4,106099,86,No,Maharashtra,Nagpur,Salaried,72,Teacher
57,Male,66000,463,99,2,150000,58,No,Maharashtra,Mumbai,Salaried,38,Teacher
29,Female,41000,850,236,10,126690,317,Yes,Telangana,Hyderabad,Salaried,91,Software Engineer
51,Male,87000,770,128,8,150000,184,Yes,Karnataka,Channarayapatna,Salaried,95,Doctor
25,Female,69000,555,339,4,126319,87,No,Maharashtra,Pune,Student,58,Student
36,Male,84000,802,186,9,74818,305,Yes,Telangana,Hyderabad,Unemployed,100,NA
46,Male,117000,673,229,6,93040,166,Yes,Maharashtra,Nagpur,Freelancer,99,Photographer
33,Male,93000,380,170,1,98870,33,No,Kerala,Kochi,Salaried,37,Civil Servant
49,Male,34000,315,243,0,46642,33,No,Telangana,Hyderabad,Salaried,29,Banker
40,Male,37000,658,148,6,44980,198,Yes,West Bengal,Kolkata,Salaried,93,Teacher
66,Female,45000,606,509,5,150000,273,No,Maharashtra,Pune,Salaried,99,Civil Servant
22,Other,42000,490,342,3,104211,24,No,Maharashtra,Mumbai,Salaried,87,Doctor
35,Female,77000,850,109,10,150000,100,Yes,Uttar Pradesh,Kanpur,Self-Employed,99,Business Owner
49,Male,92000,300,97,0,70256,100,No,Gujarat,Ahmedabad,Freelancer,32,Photographer
64,Male,154000,850,190,10,142039,227,Yes,Maharashtra,Pune,Salaried,93,Civil Servant
19,Female,25000,670,505,6,62878,73,Yes,West Bengal,Channarayapatna,Self-Employed,100,Farmer
40,Female,26000,550,538,4,25447,35,No,Delhi,New Delhi,Freelancer,46,Photographer
40,Female,44000,844,430,9,57500,318,Yes,Gujarat,Ahmedabad,Salaried,100,Civil Servant
54,Male,56000,722,112,7,39307,270,Yes,Gujarat,Channarayapatna,Salaried,100,Civil Servant
51,Female,117000,442,595,2,150000,34,No,Karnataka,Mysuru,Freelancer,64,Independent Consultant
45,Male,25000,528,264,4,63167,94,No,Delhi,New Delhi,Salaried,86,Doctor
26,Female,35000,300,292,0,112459,54,No,Uttar Pradesh,Channarayapatna,Student,7,Student
38,Female,58000,347,312,0,143221,116,No,West Bengal,Kolkata,Self-Employed,11,Contractor
42,Male,48000,797,291,9,121824,147,Yes,Tamil Nadu,Coimbatore,Freelancer,97,Writer
48,Female,29000,506,453,3,137136,113,No,Kerala,Kochi,Self-Employed,78,Contractor
25,Male,52000,551,111,4,80696,87,No,West Bengal,Kolkata,Self-Employed,58,Business Owner
38,Male,27000,493,558,3,134256,91,No,Maharashtra,Nagpur,Student,32,Student
47,Female,72000,509,251,3,149212,76,No,Uttar Pradesh,Kanpur,Self-Employed,88,Business Owner
26,Female,35000,765,529,8,122495,185,Yes,Maharashtra,Pune,Freelancer,100,Independent Consultant
61,Male,93000,696,244,7,150000,229,Yes,Kerala,Kochi,Self-Employed,100,Shopkeeper
33,Female,54000,785,470,8,97076,211,Yes,Karnataka,Mysuru,Student,100,Student
64,Female,59000,794,394,8,71189,157,Yes,Maharashtra,Mumbai,Self-Employed,93,Contractor
42,Female,45000,797,307,9,56920,87,Yes,Telangana,Hyderabad,Student,100,Student
26,Male,47000,456,313,2,107663,64,No,West Bengal,Kolkata,Self-Employed,61,Farmer
47,Male,46000,702,91,7,116782,257,Yes,Rajasthan,Jaipur,Salaried,100,Banker
52,Female,136000,817,45,9,150000,345,Yes,Telangana,Bishanpura,Salaried,100,Software Engineer
18,Female,26000,345,217,0,95979,63,No,Delhi,New Delhi,Self-Employed,73,Farmer
59,Male,62000,446,539,2,33266,96,No,Tamil Nadu,Chennai,Self-Employed,80,Business Owner
66,Male,128000,850,550,10,113842,99,Yes,Tamil Nadu,Chennai,Salaried,100,Doctor
44,Male,101000,683,188,6,91588,231,Yes,Karnataka,Bengaluru,Salaried,94,Civil Servant
52,Female,124000,850,172,10,147581,342,Yes,Delhi,New Delhi,Self-Employed,100,Farmer
61,Male,34000,425,332,2,92120,96,No,Kerala,Thiruvananthapuram,Salaried,73,Civil Servant
24,Female,67000,682,65,6,61925,90,Yes,Kerala,Kochi,Freelancer,96,Independent Consultant
60,Female,145000,490,221,3,150000,17,No,West Bengal,Kolkata,Salaried,100,Doctor
67,Female,61000,709,257,7,52762,354,Yes,Gujarat,Surat,Salaried,100,Civil Servant
52,Male,73000,737,12,7,134836,72,Yes,Karnataka,Mysuru,Salaried,96,Banker
26,Male,37000,739,597,7,29862,210,Yes,Telangana,Hyderabad,Salaried,95,Doctor
39,Female,23000,567,343,4,41262,76,No,Tamil Nadu,Coimbatore,Salaried,95,Doctor
62,Female,185000,848,20,9,143397,324,Yes,Tamil Nadu,Chennai,Salaried,96,Teacher
22,Female,50000,651,96,6,150000,121,Yes,Rajasthan,Nellikuppam,Freelancer,100,Photographer
66,Male,128000,512,518,3,150000,54,No,Telangana,Hyderabad,Self-Employed,81,Farmer
45,Female,31000,300,509,0,53979,40,No,Rajasthan,Jaipur,Self-Employed,43,Contractor
